,country,keyword,topic,subtopic,user,date,text,favorite_count,followers_count,url
598,India,climate,Electricity/Heat,Gas,curiousuhi,Sun Feb 14 19:01:19 +0000 2021,@NhasanNaveed @rain98683 @SreyoshiSarkar @thenewsminute Ok. So you know about farmers bill. Can you tell me why a c… https://t.co/UrdP6ISMXn,1,3199,https://t.co/UrdP6ISMXn
599,India,climate,Electricity/Heat,Gas,businessline,Tue Feb 16 05:00:15 +0000 2021,"Manufacturing accounts for roughly a third of global greenhouse gas emissions, but it does not receive attention in… https://t.co/9gmsUNCsKP",1,75446,https://t.co/9gmsUNCsKP
600,India,environment,Industrial Processes,Industrial,VentechSystems,Fri Feb 12 12:59:25 +0000 2021,Ventech’s #evaporativecoolingunits make #industrial environments comfortable and productive. They are cost-effectiv… https://t.co/Sh9dfjQEDy,1,1231,https://t.co/Sh9dfjQEDy
601,India,climate,Electricity/Heat,Gas,Atal_writes,Sun Feb 14 16:13:57 +0000 2021,@mihirssharma Climate activist does #DishaRavi knows anything ant the farmers demand for scraping the parali burnin… https://t.co/p2fv4SrhR1,1,77,https://t.co/p2fv4SrhR1
602,India,environment,Transportation,Transportation,RinkiSharma,Sun Feb 14 10:43:02 +0000 2021,"#NoCarSundays 
Save our environment by taking small steps such as leaving your car at home on Sunday and taking pub… https://t.co/8Zge7D3PN4",1,811,https://t.co/8Zge7D3PN4
603,India,environment,Transportation,Car,thepawzlab,Tue Feb 16 17:21:43 +0000 2021,"#Cats are sensitive to their environment. If your cat has a behavioural problem, then it might be even difficult fo… https://t.co/fWldf4Asqd",1,1130,https://t.co/fWldf4Asqd
604,India,climate,Electricity/Heat,Gas,Kuldeep5282,Tue Feb 16 13:59:00 +0000 2021,"Proud to be an IBMer!!!

IBM today announced that it will achieve net zero greenhouse gas emissions by 2030 to furt… https://t.co/uFvnWa7VZG",1,431,https://t.co/uFvnWa7VZG
605,India,environment,Fugitive Emissions,Mining,luckysfotos,Thu Feb 18 05:17:08 +0000 2021,@teslaownersSV @BillGates @elonmusk But at the same time he promotes and buys Bitcoin whose mining is like really b… https://t.co/ZuRzGWaOld,1,5,https://t.co/ZuRzGWaOld
606,Unknow,climate,Agriculture,Agriculture,VeganTraderMaui,Thu Feb 18 22:40:30 +0000 2021,@AgFairness So glad to see @AgFairness championing plants as  climate-smart agriculture to our politicians and farm… https://t.co/JJGBHBRHkW,1,0,https://t.co/JJGBHBRHkW
607,India,environment,Transportation,Car,RinkiSharma,Sun Feb 14 10:43:02 +0000 2021,"#NoCarSundays 
Save our environment by taking small steps such as leaving your car at home on Sunday and taking pub… https://t.co/8Zge7D3PN4",1,811,https://t.co/8Zge7D3PN4
608,Unknow,climate,Other Fuel Combustion,Fuel,jnicolow,Thu Feb 18 17:46:01 +0000 2021,"""The report calls for an end to fossil fuel use and says governments should not tax labor or production, but rather… https://t.co/aYtXBlpxmx",1,354,https://t.co/aYtXBlpxmx
609,India,CO2,Fugitive Emissions,Mining,Kubernein,Thu Feb 18 14:47:30 +0000 2021,"At 154134 ha #ArunanchalPradesh had maximum #forests land diversion in last 30 years due to #Mining. In 2010,… https://t.co/CPBIi6jVi7",1,401,https://t.co/CPBIi6jVi7
610,Unknow,environment,Transportation,Car,DrRakeshM,Sun Feb 14 05:06:38 +0000 2021,This is interesting! Could this be a game changer for #ElectricVehicles in India. Repeat of Maruti-Suzuki moment of… https://t.co/7QcpN6pDdw,1,584,https://t.co/7QcpN6pDdw
611,India,climate,Electricity/Heat,Gas,vijethbalila,Sat Feb 13 16:47:33 +0000 2021,"@HibaBeg Along with these obnoxious things, he also talks BS such as gutter gas, climate change denial, cracks joke… https://t.co/6uAJG8mx4C",1,307,https://t.co/6uAJG8mx4C
612,India,climate,Electricity/Heat,Electricity,avishektalukdar,Tue Feb 16 05:41:47 +0000 2021,"@AntiPeopleMedia @LiveLawIndia Climate activist crusading for Punjabi farmers right to burn stubble, exploit ground… https://t.co/KmmgXughev",1,243,https://t.co/KmmgXughev
613,India,climate,Electricity/Heat,Electricity,kumar_akash1011,Mon Feb 15 05:33:19 +0000 2021,"@10siddharth13 @ndtv What will u tweet without electricity,how will anndata irrigate their lands?
One unfortunate a… https://t.co/Bs56fiqh82",1,27,https://t.co/Bs56fiqh82
614,India,climate,Electricity/Heat,Gas,v_shakthi,Sat Feb 13 00:52:08 +0000 2021,It’s estimated that 15% of all greenhouse gas emissions are the result of deforestation. Would it help climate chan… https://t.co/WbitjCHmqa,1,137738,https://t.co/WbitjCHmqa
615,Unknow,climate,Electricity/Heat,Electricity,khamaniyo,Mon Feb 15 04:40:38 +0000 2021,"How to explain climate activists supporting a group which demands

1. No action against stubble burning
2. Unlimite… https://t.co/Gn48TlotYf",1,1752,https://t.co/Gn48TlotYf
616,Unknow,environment,Manufacturing/Construction,Construction,Singhashutoshr,Tue Feb 16 12:45:14 +0000 2021,@UppclChairman @UppcbN @GreaterNoidaW @OfficialGNIDA @shobisrakhgbn @SHObisrakh #gaurson is doing construction with… https://t.co/vIBXnw92Kp,1,63,https://t.co/vIBXnw92Kp
617,India,climate,Land-Use Change and Forestry,Forest,ETNOWlive,Tue Feb 16 08:47:28 +0000 2021,"#Delhi: @COP26  (26th UN Climate Change Conference) president @AlokSharma_RDG met Minister of Environment, Forest &amp;… https://t.co/9ACASAZw0N",1,624508,https://t.co/9ACASAZw0N
618,India,climate,Industrial Processes,Industrial,dusmantmoharana,Sat Feb 13 18:18:16 +0000 2021,"Please plant neem tree, banyan tree, mango tree &amp; other big plants producing fruit and wood for both domestic &amp; ind… https://t.co/9rIhA8s453",1,46,https://t.co/9rIhA8s453
619,India,climate,Fugitive Emissions,Mining,dhruv_toshniwal,Fri Feb 12 03:23:29 +0000 2021,12/n The enviornmental impact of crypto matters. BTC mining requires large server farms that create tons of heat. W… https://t.co/druri31ufh,1,687,https://t.co/druri31ufh
620,India,environment,Agriculture,Agriculture,universaltribes,Sat Feb 13 06:47:59 +0000 2021,"Keep your children &amp; future safe. Go Organic 
#environment #nutrition #sustainability #healthylifestyle… https://t.co/MtWw7MVMaq",1,17,https://t.co/MtWw7MVMaq
621,Sri Lanka,climate,Fugitive Emissions,Mining,e4c5,Wed Feb 17 14:31:34 +0000 2021,What a moron. Musk has invested in Bitcoin. Crypto currency mining takes up more than 1% of global electricity gene… https://t.co/reSc6Xz8my,1,2174,https://t.co/reSc6Xz8my
622,India,climate,Electricity/Heat,Electricity,siddhu_75,Sun Feb 14 14:34:52 +0000 2021,@MichaelKugelman A climate activist supporting these #FarmerProtests demanding -no penalty for stubble burning (maj… https://t.co/mgXsVvMqGm,1,801,https://t.co/mgXsVvMqGm
623,Unknow,environment,Energy,Energy,RD_Mullin,Tue Feb 16 17:46:25 +0000 2021,"The auto industry bets its future on batteries, with much money flowing to start ups. Currently the Chinese governm… https://t.co/cqqySMn5t8",1,4876,https://t.co/cqqySMn5t8
624,India,environment,Waste,Waste,LvVenky0409,Fri Feb 12 16:17:12 +0000 2021,@autocarpro @rishadcooper @TheSMEV @atherenergy @tarunsmehta @RavneetPhokela @nmunjal @tvsmotorcompany… https://t.co/kMjODJFpTm,1,49,https://t.co/kMjODJFpTm
625,Unknow,environment,Manufacturing/Construction,Construction,RICS_SBE,Mon Feb 15 15:01:48 +0000 2021,"Get ready for the future of the #BuiltEnvironment industry with RICS School of Built Environment!

#Admissions2021… https://t.co/kjrNNywwiq",1,588,https://t.co/kjrNNywwiq
626,Sri Lanka,climate,Electricity/Heat,Electricity,e4c5,Wed Feb 17 14:31:34 +0000 2021,What a moron. Musk has invested in Bitcoin. Crypto currency mining takes up more than 1% of global electricity gene… https://t.co/reSc6Xz8my,1,2174,https://t.co/reSc6Xz8my
627,India,environment,Transportation,Car,DTiXOrg,Sun Feb 14 04:12:06 +0000 2021,Is your vehicle old &amp; polluting environment? Be prepared to pay this tax in the near future... Courtesy: ZeeNews… https://t.co/nRLB3KDec7,1,550,https://t.co/nRLB3KDec7
628,India,climate,Electricity/Heat,Gas,nextbigwhat,Wed Feb 17 05:07:49 +0000 2021,#IBM sets #climate commitment to getting rid of carbon dioxide emissions. It aims to rely on #RenewableEnergy for 9… https://t.co/6N0U4X6tcF,1,76907,https://t.co/6N0U4X6tcF
629,India,environment,Other Fuel Combustion,Fuel,meDeepaJha,Mon Feb 15 09:15:45 +0000 2021,"@rameshlaus @pcraindia I just want to say that
 PNG is safe as well as good for the environment. Use this… https://t.co/0HACcH3v9P",1,2036,https://t.co/0HACcH3v9P
630,India,climate,Agriculture,Agriculture,ch_sandhya,Wed Feb 17 04:18:55 +0000 2021,Gates sweet spot is money and power in influencing policies on sectors such as health and agriculture. His new inte… https://t.co/14hOCMiOAT,1,107,https://t.co/14hOCMiOAT
631,India,climate,Transportation,Car,AdityaDubey2003,Sat Feb 13 12:39:01 +0000 2021,@pallavirajdev @TatamotorsEV @CMODelhi @Jasmine441 @SwitchDelhi @TeslaClubIN Was reading that in Norway they hav do… https://t.co/VTflFVwwp6,1,2619,https://t.co/VTflFVwwp6
632,Unknow,environment,Other Fuel Combustion,Fuel,iSnehaSharma5,Mon Feb 15 09:11:00 +0000 2021,"@rameshlaus @pcraindia Want to tell you that
Lead a sustainable life by saving the environment and fuel. Embrace… https://t.co/D4tMsJVWvC",1,1356,https://t.co/D4tMsJVWvC
633,India,climate,Transportation,Car,sandeeparya1974,Sat Feb 13 06:38:52 +0000 2021,"@sas96553801 @anandmahindra can u please tell us what were u and other car makers doing all these years.

Just fuck… https://t.co/IK4fSZn72D",1,232,https://t.co/IK4fSZn72D
634,Unknow,environment,Other Fuel Combustion,Fuel,PoojaShriwas6,Mon Feb 15 09:12:51 +0000 2021,"@rameshlaus @pcraindia want to tell you that
#GreenAndCleanEnergy derived from natural resources; therefore switch… https://t.co/6jPFeAZgaC",1,1118,https://t.co/6jPFeAZgaC
635,Maldives,CO2,Industrial Processes,Cement,VehiDhiVeshi,Mon Feb 15 15:32:27 +0000 2021,Bendable concrete and other CO2-infused cement mixes could dramatically cut global emissions via @TC_Africa https://t.co/POmAsV6j09,1,38,no url
636,Unknow,environment,Other Fuel Combustion,Fuel,RachnaTiwari70,Mon Feb 15 09:16:13 +0000 2021,"@rameshlaus @pcraindia Want to tell you that
Using #GreenAndCleanEnergy resources can save the environment for the… https://t.co/jTCSTQbJ96",1,1328,https://t.co/jTCSTQbJ96
637,Unknow,environment,Manufacturing/Construction,Construction,aanchii_sharma,Sat Feb 13 13:40:47 +0000 2021,Despite the factual findings on the impact of this construction project on the environment and wildlife of Jammu re… https://t.co/k4GkkAq5Uh,1,547,https://t.co/k4GkkAq5Uh
638,Unknow,climate,Transportation,Car,poor_honey,Fri Feb 12 19:30:06 +0000 2021,"@RepKenBuck @JudiciaryGOP @Facebook What a clown car of signatures this is. Name one thing, other than The Big Lie… https://t.co/wFEWMaFsmu",1,726,https://t.co/wFEWMaFsmu
639,India,CO2,Energy,Energy,SureshKalunge,Fri Feb 12 15:45:13 +0000 2021,"Environment, Forests and climate change Union Minister Prakash Javdekar telling in  Parliament ,CO2 emissions from… https://t.co/cAWjrgK6z5",1,426,https://t.co/cAWjrgK6z5
640,Unknow,environment,Manufacturing/Construction,Construction,aanchii_sharma,Sat Feb 13 13:13:33 +0000 2021,Despite the factual findings on the impact of this construction project on the environment and wildlife of Jammu re… https://t.co/dr7fMS149O,1,547,https://t.co/dr7fMS149O
641,India,CO2,Transportation,Car,nextbigwhat,Thu Feb 18 05:39:18 +0000 2021,#Ford to invest $1B to revamp #Germany factory to #ElectricCar base; vows to convert passenger vehicles to EVs by 2… https://t.co/MTmCMjhtFo,1,76906,https://t.co/MTmCMjhtFo
642,India,climate,Electricity/Heat,Renewable,nsb_ntpc,Thu Feb 18 09:36:59 +0000 2021,We're honoured to witness the presence of Mr. Saunak Saha. Mr. Saha is an advisory professional with 15+ years of m… https://t.co/mAnEIdn7LM,1,101,https://t.co/mAnEIdn7LM
643,Unknow,environment,Manufacturing/Construction,Chemicals,panditji302,Wed Feb 17 13:48:27 +0000 2021,@MariaRSuarez @AcademicChatter Give him break from lab equipment and chemicals of Environment lab. 🤭🤭🤭,1,101,no url
644,Unknow,climate,Transportation,Car,robinsontvm,Sun Feb 14 06:55:44 +0000 2021,@Office_of_CM Climate activist can educate the public and force government to take decisions which promote environm… https://t.co/9Q174k6EZc,1,77,https://t.co/9Q174k6EZc
645,Unknow,environment,Transportation,Transportation,SubhoDu99421873,Wed Feb 17 17:12:32 +0000 2021,Minister @PiyushGoyal flags off a train in the newly dedicated Manigram-Nimita Section in West Bengal. This marks a… https://t.co/MFFuJmwKPK,1,6,https://t.co/MFFuJmwKPK
646,Unknow,environment,Transportation,Car,RD_Mullin,Tue Feb 16 17:46:25 +0000 2021,"The auto industry bets its future on batteries, with much money flowing to start ups. Currently the Chinese governm… https://t.co/cqqySMn5t8",1,4876,https://t.co/cqqySMn5t8
647,Unknow,environment,Transportation,Car,KinshuRana,Fri Feb 12 11:22:44 +0000 2021,"Buying an EV car will save the prices of fuel and will contribute to reducing pollution in the environment. 

https://t.co/ogSbmoXMx3",1,163,no url
648,India,environment,Transportation,Car,AdityaDubey2003,Sat Feb 13 10:14:15 +0000 2021,@FFF_Vadodara That’s great. Pls request ur activists/volunteers to motivate more ppl to not use their cars tomorrow… https://t.co/0kXnGpMTEP,1,2619,https://t.co/0kXnGpMTEP
649,Unknow,CO2,Electricity/Heat,Electricity,ParamaMobility,Wed Feb 17 12:22:54 +0000 2021,"Choose Wisely?
Fuel or Electric Bike...
You can stop emission of 1250Kg of CO2 per year without using fuel bike.… https://t.co/xiDztXvHxl",1,9,https://t.co/xiDztXvHxl
650,India,environment,Other Fuel Combustion,Fuel,SantuRo83406911,Sun Feb 14 05:31:56 +0000 2021,"#AatmanirbharBharatKaBudget
The budget announces a voluntary vehicle scrapping policy, to phase out old and unfit v… https://t.co/0XbvoVgwaL",1,0,https://t.co/0XbvoVgwaL
651,Maldives,CO2,Electricity/Heat,Electricity,MrHindsight2020,Tue Feb 16 16:42:37 +0000 2021,@dh405 @Jojo02720805 @EricHoffer15 @Bitcoin How much CO2 does your car emits vs horses? Or how much coal were burne… https://t.co/j66akTmLBP,1,1,https://t.co/j66akTmLBP
652,India,climate,Industrial Processes,Cement,PrinceGeorgeK,Tue Feb 16 14:31:56 +0000 2021,"Why manufacturing is the biggest hurdle in #climatechange fight

There is currently no way to make steel or cement… https://t.co/UB3LLf7ZOu",1,944,https://t.co/UB3LLf7ZOu
653,India,CO2,Electricity/Heat,Gas,Anshi_________,Thu Feb 18 16:04:23 +0000 2021,"@GabbbarSingh Adani PORTS is in try to make GREEN energy to make the world co2 GAS free. 
So no IPL now, ONLY MPL.🤫",1,2821,no url
654,India,climate,Land-Use Change and Forestry,Forest,JaamAadmi,Mon Feb 15 15:49:55 +0000 2021,Doesn't even surprise me anymore. Daylight land grabbing while police and bmc sleep and look the other way. More sl… https://t.co/9MFYGrAWIa,1,344,https://t.co/9MFYGrAWIa
655,Unknow,climate,Transportation,Car,strawhack1,Tue Feb 16 13:21:01 +0000 2021,"@akki_bauer22_ Its not about the age, its about sick mind set these Climate activist have. They move in car, travel… https://t.co/izfEexHBlE",1,77,https://t.co/izfEexHBlE
656,India,environment,Other Fuel Combustion,Fuel,janhavee,Sun Feb 14 10:52:12 +0000 2021,"Not to mention, damages to the environment. Huge fire as hundreds of fuel vehicles exploded bear Afghanistan- Iran… https://t.co/NTOICv2zoV",1,6306,https://t.co/NTOICv2zoV
657,India,environment,Other Fuel Combustion,Fuel,baharbaviskar,Sun Feb 14 12:58:11 +0000 2021,"Greediness of Homo sapien is unending. Poachers' paradise: Gulf hunts fuel Pakistan falcon trafficking
 https://t.co/kgBWrLPcA0",1,51,no url
658,Unknow,environment,Other Fuel Combustion,Fuel,tlsahu1,Sun Feb 14 16:34:45 +0000 2021,"#AatmanirbharBharatKaBudget
The budget announces a voluntary vehicle scrapping policy, to phase out old and unfit v… https://t.co/O1XATS0046",1,1077,https://t.co/O1XATS0046
659,India,environment,Other Fuel Combustion,Fuel,Being_Sparrow,Mon Feb 15 09:00:42 +0000 2021,"The campaign for Fuel saving n for our Environment
#GreenAndCleanEnergy saving today is strength for tomorrow @pcraindia",1,3290,no url
660,India,environment,Other Fuel Combustion,Fuel,iamsimpreet,Mon Feb 15 09:02:22 +0000 2021,"Save environment &amp; lead a healthy life. Stay eco friendly by using fuel efficiency, to know more follow @pcraindia #GreenAndCleanEnergy",1,10414,no url
661,Unknow,climate,Other Fuel Combustion,Fuel,rlradski,Wed Feb 17 19:08:36 +0000 2021,"@RepDLesko More @RepDLesko gaslighting

Fossil fuel units were the main issue, plus climate change",1,236,no url
662,India,environment,Other Fuel Combustion,Fuel,junglee999,Thu Feb 18 13:27:08 +0000 2021,⁦@PMOIndia⁩ Which part of “clean n green energy...” &amp; “environment-friendly fuel to cut carbon emissions...” does… https://t.co/zCWQ5pOxz6,1,79,https://t.co/zCWQ5pOxz6
663,Unknow,environment,Transportation,Car,journorakesh,Tue Feb 16 13:12:45 +0000 2021,"Demand for #batteries already outstrips supply, prompting a global gold rush that has investors, established compan… https://t.co/Ovw0iKxIDD",1,1320,https://t.co/Ovw0iKxIDD
664,India,climate,Other Fuel Combustion,Fuel,mohsink611,Sat Feb 13 12:34:53 +0000 2021,"@xprize @elonmusk @PeterDiamandis @AnoushehAnsari @elonmusk @xprize if we exit fossil fuel era , I m the most  happ… https://t.co/bfzpLDNR31",1,7,https://t.co/bfzpLDNR31
665,Unknow,climate,Energy,Energy,LexHuntsman,Thu Feb 18 02:47:05 +0000 2021,But how do us energy/climate tech investors even get in-touch with BEV?!  They don’t even have an info@ email to te… https://t.co/F916sJBUAc,1,4,https://t.co/F916sJBUAc
666,India,CO2,Land-Use Change and Forestry,Deforestation,imjohn89,Mon Feb 15 17:04:00 +0000 2021,"@Advaidism I don’t think we have time till 2045-50 mate! The rate of glacial melting, deforestation, Co2 is exponen… https://t.co/SDfDiZgcn4",1,76,https://t.co/SDfDiZgcn4
667,Unknow,climate,Transportation,Transportation,bparnell,Tue Feb 16 04:33:13 +0000 2021,@BenteBirkeland @CPRNews @nbminor Also there are a few layers to this story that I think are significant to pull in… https://t.co/hyTeg0LGfA,1,191,https://t.co/hyTeg0LGfA
